"","date","country","reported_cases","predicted_cases","cases_min","cases_max","cases_min2","cases_max2","reported_deaths","estimated_deaths","deaths_min","deaths_max","deaths_min2","deaths_max2","rt","rt_min","rt_max","rt_min2","rt_max2","mu_rep","mu_li","mu_ui"
"1",2020-03-18,"E06000013 - North Lincolnshire",0,168.121599110542,65.8188683187885,319.592617600659,121.941189026875,205.400303886998,0,1.68121599110542e-13,6.58188683187885e-14,3.19592617600659e-13,1.21941189026875e-13,2.05400303886998e-13,3.36297488582387,2.75240588466673,4.08561791735143,3.14305337515592,3.55586449863406,3.55676316358064,2.92192644477727,4.31466752960966
"2",2020-03-19,"E06000013 - North Lincolnshire",2,168.121599110542,65.8188683187885,319.592617600659,121.941189026875,205.400303886998,0,3.39698632435558e-06,1.33628835998215e-06,6.3954077462784e-06,2.44924614919714e-06,4.14606094037109e-06,3.63904871572601,2.98053140444341,4.43809788510701,3.39582968140196,3.85515750641023,3.55676316358064,2.92192644477727,4.31466752960966
"3",2020-03-20,"E06000013 - North Lincolnshire",1,168.121599110542,65.8188683187885,319.592617600659,121.941189026875,205.400303886998,0,5.77487675140449e-05,2.27169021196965e-05,0.000108721931686733,4.16371845363515e-05,7.04830359863086e-05,3.50258516605544,2.87470235810401,4.27308068949064,3.27044480197814,3.70462508085385,3.55676316358064,2.92192644477727,4.31466752960966
"4",2020-03-21,"E06000013 - North Lincolnshire",0,168.121599110542,65.8188683187885,319.592617600659,121.941189026875,205.400303886998,0,0.000363477536706047,0.00014298285451809,0.000684308628851788,0.000262069337964094,0.000443628520619707,3.08913621694946,2.54857250775397,3.72397997821111,2.89033775787604,3.26126134784974,3.55676316358064,2.92192644477727,4.31466752960966
"5",2020-03-22,"E06000013 - North Lincolnshire",0,168.121599110542,65.8188683187885,319.592617600659,121.941189026875,205.400303886998,0,0.00148108603741903,0.000582621724952216,0.00278839777737738,0.00106787132104996,0.0018076825700018,3.09772724550715,2.5677796111846,3.75811988094973,2.89627207213748,3.27420498255295,3.55676316358064,2.92192644477727,4.31466752960966
"6",2020-03-23,"E06000013 - North Lincolnshire",1,168.121599110542,65.8188683187885,319.592617600659,121.941189026875,205.400303886998,0,0.00420546906955221,0.0016543249896579,0.00791751478989265,0.00303216673270606,0.00513282344417941,2.62077669346116,2.15283175103709,3.18456798350644,2.45743754909738,2.780355501862,3.55676316358064,2.92192644477727,4.31466752960966
"7",2020-03-24,"E06000013 - North Lincolnshire",1,141.456561919413,69.0527751486411,230.766201191514,112.386378033926,166.673643185279,0,0.00961177280476412,0.00378102791456948,0.0180958062180947,0.00693014197915332,0.01173127943078,1.6438947278146,1.28028757964771,2.08431275933686,1.50508204099577,1.7724658142023,3.55676316358064,2.92192644477727,4.31466752960966
"8",2020-03-25,"E06000013 - North Lincolnshire",3,158.952787392624,80.4808138898328,255.601641121967,127.321831765117,186.757345544258,0,0.0187304404592527,0.00736841860118605,0.0352626453770032,0.0135049407253885,0.0228604647408016,1.57722511275421,1.20400966809688,2.03847852247268,1.43164820699886,1.70906405192002,3.55676316358064,2.92192644477727,4.31466752960966
"9",2020-03-26,"E06000013 - North Lincolnshire",3,180.566350310124,94.3482595804549,286.585203794057,145.18598732575,211.10350696471,0,0.0327771500482153,0.0128995110651382,0.061698057739182,0.0236358002689008,0.0400004983869201,1.6058956176863,1.2141503905643,2.09189277697343,1.45261073701712,1.744526473297,3.55676316358064,2.92192644477727,4.31466752960966
"10",2020-03-27,"E06000013 - North Lincolnshire",2,174.67100005048,96.3395697864083,270.696808533013,143.538824507365,203.254442968955,0,0.0527885473633843,0.0208030814344694,0.0993157085996113,0.0380902923379653,0.0644076290188036,1.43558440615436,1.05670504527041,1.92418530858547,1.27762791861687,1.57363190819788,3.55676316358064,2.92192644477727,4.31466752960966
"11",2020-03-28,"E06000013 - North Lincolnshire",2,131.711719349909,77.1498995653882,198.806503362454,110.023765335589,151.277161505565,0,0.0798399657700421,0.0315635255894477,0.150029781755337,0.0577056866611883,0.0974243389259586,1.01403195208723,0.722515116479883,1.42624973740884,0.888423566076625,1.11989061894422,3.55676316358064,2.92192644477727,4.31466752960966
"12",2020-03-29,"E06000013 - North Lincolnshire",6,131.143507996512,79.8025386440641,194.368428935762,110.260664736645,149.433835969071,0,0.114099926410859,0.0453454016644537,0.213984410237586,0.0827596450817177,0.139182617768493,0.958253392555064,0.680135844690537,1.36143348876611,0.836157569116611,1.05959170759327,3.55676316358064,2.92192644477727,4.31466752960966
"13",2020-03-30,"E06000013 - North Lincolnshire",3,172.883181117272,103.490869059774,257.204725411428,145.086071791541,197.128144970656,0,0.155798714525354,0.0623865074594771,0.291361248031035,0.11319284553064,0.189677237127507,1.21930215238161,0.911365401060769,1.63383397957116,1.09182507011028,1.33091588573135,3.55676316358064,2.92192644477727,4.31466752960966
"14",2020-03-31,"E06000013 - North Lincolnshire",8,197.357113735665,122.805187102503,286.080905359079,167.121158918874,224.26708468653,0,0.204451409613887,0.0826635893309359,0.380988028312887,0.149004699603734,0.248668931300363,1.37221132427873,1.01476099359716,1.83440208603816,1.22739574880869,1.50281440481894,3.55676316358064,2.92192644477727,4.31466752960966
"15",2020-04-01,"E06000013 - North Lincolnshire",8,181.856710989622,117.18845839543,266.213450171412,155.081491273939,205.564230822285,0,0.259222912955603,0.106025526963712,0.480527790278146,0.189437012732644,0.314808705307443,1.24153594628436,0.909307871718768,1.68167763819716,1.10180409287346,1.36164598589861,3.55676316358064,2.92192644477727,4.31466752960966
"16",2020-04-02,"E06000013 - North Lincolnshire",4,200.397400929318,130.819557650016,290.901630535163,171.058720725037,226.330582062435,0,0.319508207048913,0.131926935011601,0.586702450623406,0.234254345412613,0.387048824499438,1.32769371236789,0.979948087764045,1.7831663380314,1.18584491615687,1.45564630360875,3.55676316358064,2.92192644477727,4.31466752960966
"17",2020-04-03,"E06000013 - North Lincolnshire",13,197.244764270966,130.833394166493,291.137375808785,167.990397762527,221.801934898487,0,0.385239662154715,0.161356782417073,0.701893043665564,0.284293560436747,0.465240714688483,1.26605843315611,0.919317841012431,1.72817540169124,1.120201284617,1.39070850077839,3.55676316358064,2.92192644477727,4.31466752960966
"18",2020-04-04,"E06000013 - North Lincolnshire",4,208.442872467588,137.218839830411,311.2407454648,177.536956731338,234.61237267382,0,0.454601614380986,0.194068191984163,0.820281816938768,0.337778426620074,0.548166987132965,1.28981415432886,0.941662630811914,1.74783688579993,1.144238560161,1.41726611871304,3.55676316358064,2.92192644477727,4.31466752960966
"19",2020-04-05,"E06000013 - North Lincolnshire",0,215.040710079117,139.254102532955,321.362475775088,182.401673774413,242.844979493758,0,0.526073248156038,0.230270975851475,0.937188683503907,0.39480328143253,0.63281544704573,1.28227980935564,0.935680960478295,1.73599078149145,1.13790890847614,1.40839301626112,3.55676316358064,2.92192644477727,4.31466752960966
"20",2020-04-06,"E06000013 - North Lincolnshire",7,237.246372521274,151.862043496084,355.78624831253,200.730014538225,267.772376637682,1,0.59962033197765,0.268126580170168,1.05275260814365,0.45388281967518,0.718697958562428,1.3604311328629,1.02573650944063,1.79241126116188,1.22611659560748,1.48148532240336,3.55676316358064,2.92192644477727,4.31466752960966
"21",2020-04-07,"E06000013 - North Lincolnshire",5,285.084733689041,181.657029010099,435.408445933863,239.920440540224,322.687964110269,0,0.674647358607591,0.30822341534183,1.17094593180467,0.514779915055184,0.80479056725186,1.57198606078704,1.18978380480025,2.05501869764172,1.41962648238195,1.71075975370235,3.55676316358064,2.92192644477727,4.31466752960966
"22",2020-04-08,"E06000013 - North Lincolnshire",10,285.753317003016,176.32022833961,440.65332120946,239.35145205531,325.034882033053,0,0.749044762717945,0.351807089143839,1.28464040479907,0.578106031381853,0.890008405262675,1.50400992739582,1.13448727844069,1.97142407690486,1.35621953452402,1.63914194486745,3.55676316358064,2.92192644477727,4.31466752960966
"23",2020-04-09,"E06000013 - North Lincolnshire",17,288.234014525508,172.932838790017,448.19535702058,239.211250249581,329.277904136836,2,0.822912307290285,0.393546162758585,1.39197749070924,0.640157194465425,0.977108849258607,1.43217256545449,1.07794610846699,1.88901753257573,1.28939001190574,1.56313825722142,3.55676316358064,2.92192644477727,4.31466752960966
"24",2020-04-10,"E06000013 - North Lincolnshire",3,245.904763817348,132.974484280609,404.741155379834,195.316537586575,285.356007059623,1,0.89694776003119,0.438775364622375,1.49355858862574,0.703624425967885,1.06108602333341,1.14882246604554,0.784972430855117,1.64586650304597,0.985235674141986,1.27644660269299,3.55676316358064,2.92192644477727,4.31466752960966
"25",2020-04-11,"E06000013 - North Lincolnshire",16,310.056049045177,164.71101988963,525.374216279096,243.532101215392,360.37969790474,1,0.97100414467688,0.488012653336405,1.590164730247,0.769693474927215,1.14444974844528,1.3693968759271,0.945235019703994,1.93872991423173,1.19094746307257,1.52273092330886,3.55676316358064,2.92192644477727,4.31466752960966
"26",2020-04-12,"E06000013 - North Lincolnshire",8,220.412486543322,107.690205125367,394.183911903236,166.652236262833,261.28592378749,1,1.0448350976894,0.542983633029919,1.67972855475305,0.837058148926136,1.22829181481817,0.927329034047251,0.610778475237581,1.37639705222616,0.789928894469674,1.03904822102756,3.55676316358064,2.92192644477727,4.31466752960966
